"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"HAUS2",0.0676007142607951,6.63369211899591,0.425775017273213,0.671279465465138,0.914094994732178,-6.02775520473243,"No"
"KCNH2",0.121886987107094,4.51662464999568,0.425714833151938,0.67132316455605,0.914094994732178,-6.02777981887337,"No"
"DDC",0.088839092520224,3.87976190328155,0.425650617727332,0.67136979198191,0.914094994732178,-6.02780607791845,"No"
"LINC00173",-0.279545863450089,4.92116583924502,-0.425627552832704,0.671386539933489,0.914094994732178,-6.02781550867873,"No"
"NUP88",-0.10708363685184,5.99245467739021,-0.42555161484168,0.671441681431143,0.914094994732178,-6.02784655456301,"No"
"RSPH1",0.381944205875959,5.78931288020417,0.42553290593939,0.671455266961147,0.914094994732178,-6.02785420251486,"No"
"BPIFB2",0.105745345782213,3.97286385379561,0.425465193948053,0.67150443715522,0.914094994732178,-6.02788187948256,"No"
"TRIM34",-0.17265980802258,5.26251400100784,-0.425448316061621,0.671516693537052,0.914094994732178,-6.02788877755879,"No"
"PMM1",0.125191703657585,6.54368625335157,0.42536860153889,0.671574581821065,0.914094994732178,-6.0279213535983,"No"
"LINC01192",0.0647121380051909,3.60717093215508,0.425193447417913,0.671701784816187,0.914094994732178,-6.02799291051503,"No"
"MINDY2",-0.140530494894994,5.70034122313417,-0.42518390260986,0.671708716861383,0.914094994732178,-6.02799680907782,"No"
"ZNF793",0.13277855752049,5.23989178595689,0.425178148188734,0.67171289610082,0.914094994732178,-6.02799915942055,"No"
"HEXIM1",-0.193997725742809,7.57349732079435,-0.425117846873312,0.671756691506247,0.914094994732178,-6.02802378705757,"No"
"PRDX6-AS1",-0.117779857758756,5.08780340875073,-0.425038325803648,0.671814447492168,0.914094994732178,-6.02805625890872,"No"
"SP140L",-0.157679258557902,5.59020988473108,-0.425029778534358,0.671820655473147,0.914094994732178,-6.028059748764,"No"
"SSC4D",0.0978582290853902,5.01860386946454,0.425001217183272,0.671841400079304,0.914094994732178,-6.02807140987415,"No"
"MTSS1",0.199461152224203,7.37766335846993,0.42495679325442,0.671873666456576,0.914094994732178,-6.02808954585211,"No"
"GSTA3",0.202151786911079,3.78975169237966,0.424921939880737,0.671898981894626,0.914094994732178,-6.02810377334889,"No"
"FOLR3",0.143755779643541,3.66895368277655,0.424886560603704,0.671924679704803,0.914094994732178,-6.02811821433619,"No"
"STK38L",0.193325703753368,7.95483930649293,0.42488065958549,0.671928965959372,0.914094994732178,-6.02812062287627,"No"
"SEC63",-0.139342133530094,7.71780901057175,-0.42484150097521,0.671957409422386,0.914094994732178,-6.02813660488119,"No"
"KBTBD3",-0.143874216699158,4.66387184276993,-0.42473516232181,0.672034652558794,0.914126724926332,-6.02817999802189,"No"
"ZNF587",-0.206084841598686,7.48339420277363,-0.424652188366486,0.672094926300741,0.914135369474751,-6.02821384932085,"No"
"TENT4A",0.138500864909524,8.99795473920321,0.424462879595192,0.672232451546569,0.914249076168822,-6.02829105791041,"No"
"SRGAP3",-0.124401146064803,5.23780467244402,-0.424358883353584,0.672308005399614,0.914275780932239,-6.02833345764203,"No"
"IPCEF1",-0.194426190029106,4.66192995733512,-0.424287399433175,0.672359940820051,0.914275780932239,-6.02836259595514,"No"
"MEX3B",0.192408772890223,4.61639443901188,0.424193156550412,0.672428413804528,0.914294722766073,-6.02840100381766,"No"
"CWF19L1",0.0789082392929972,5.98543147379714,0.424119782036528,0.672481726606873,0.914294722766073,-6.02843090107608,"No"
"RLN2",0.474457968054746,5.04435591839294,0.424041456721563,0.672538638433043,0.914298779247358,-6.02846280990978,"No"
"SHOC2",0.1078660376782,9.03039016321128,0.423784741392668,0.672725183297551,0.914437469281012,-6.02856735164495,"No"
"ZFP14",-0.100362527094798,4.2701859336928,-0.423679820228514,0.672801431248907,0.914437469281012,-6.02861006035791,"No"
"YJEFN3",0.0913962818649958,3.77204580574864,0.423678397749004,0.672802465011876,0.914437469281012,-6.02861063931332,"No"
"TRH",0.264801707417768,4.03653312388783,0.4235156995572,0.672920707323455,0.914524863483917,-6.02867684542127,"No"
"LINC03032",-0.0866416693147967,3.53806086196754,-0.42336990137398,0.67302667439307,0.914572509596437,-6.02873615296326,"No"
"ELL3",0.234226623665377,6.94446645789069,0.423287550989209,0.673086530106253,0.914572509596437,-6.02876964232845,"No"
"TBC1D27P",0.0959059244876803,4.11105520165833,0.423244806977418,0.67311759907658,0.914572509596437,-6.02878702244387,"No"
"TMEM117",-0.179077575113657,6.24695518913754,-0.423012086183696,0.673286764776748,0.914615899887899,-6.02888161823289,"No"
"OMP",-0.0647953211374448,3.54210720704452,-0.423000462627666,0.673295214428019,0.914615899887899,-6.02888634158944,"No"
"NIP7",0.150947859648304,7.00812529023557,0.422920416262143,0.673353404632783,0.914615899887899,-6.02891886577787,"No"
"DTD2",0.191691674363327,6.2839403687418,0.422809213107557,0.67343424775852,0.914615899887899,-6.02896403932198,"No"
"FRG1",0.124562844737249,7.72322172897516,0.422800405582528,0.673440650868984,0.914615899887899,-6.02896761665658,"No"
"SYPL1",0.124732953707774,9.03903509417225,0.422709965892518,0.673506402323858,0.914615899887899,-6.02900434606888,"No"
"N4BP3",0.159560560480064,4.32873880947159,0.422670714915231,0.673534939354954,0.914615899887899,-6.02902028426046,"No"
"TASP1",-0.0965851144873104,5.52398130238522,-0.422607212399169,0.673581109236777,0.914615899887899,-6.02904606687334,"No"
"DMRT3",0.0598220156522573,4.0255141891494,0.422479458460961,0.673673997284581,0.914668771519403,-6.02909792447407,"No"
"NPR3",-0.36237141064238,5.38079982680283,-0.422294950134113,0.673808159559535,0.914777669536544,-6.02917279213253,"No"
"KCTD7",0.0768305669826477,5.42133528445104,0.422025842764946,0.67400385558417,0.914970083079032,-6.02928192902016,"No"
"OR10H1",-0.0610089562474982,4.07846218500404,-0.42186227417093,0.674122814321618,0.915058302162427,-6.02934823064856,"No"
"SINHCAF",-0.242050960612903,7.96978086910796,-0.421653787126457,0.674274452964096,0.915078472283498,-6.02943270261752,"No"
"LOC101929279",0.0691465675363414,3.58287374692147,0.421234755892958,0.674579267151197,0.915078472283498,-6.02960235425574,"No"
"ATP9B",0.0699321176530967,5.29738202389406,0.421185463849176,0.674615127032179,0.915078472283498,-6.02962229990174,"No"
"ALG5",0.138797737342725,6.39265400851858,0.421182002016314,0.67461764553814,0.915078472283498,-6.02962370061838,"No"
"C10orf143",-0.200259683962085,5.49881863715205,-0.421144936892151,0.67464461088966,0.915078472283498,-6.02963869708156,"No"
"PIP",0.862161814658254,9.40964109108761,0.421072574976704,0.674697256331929,0.915078472283498,-6.02966797075661,"No"
"SPNS2",-0.206647926591749,5.94122226731373,-0.420913245543064,0.674813178931443,0.915078472283498,-6.0297324090759,"No"
"PRXL2A",0.198538102632948,8.89205185184834,0.420870876437969,0.674844006551219,0.915078472283498,-6.02974954051552,"No"
"TMX3",-0.120685945808393,8.23630084513383,-0.420821992134625,0.674879575296739,0.915078472283498,-6.02976930416346,"No"
"ZC3HAV1",0.108392611932305,7.92706938090561,0.420747750924079,0.674933595413105,0.915078472283498,-6.02979931509306,"No"
"TEX22",-0.0704466752336916,4.25583388877879,-0.420744095970527,0.674936254910165,0.915078472283498,-6.02980079241869,"No"
"ASCL3",-0.0806011588899929,3.72326992142612,-0.420655970095668,0.675000380231522,0.915078472283498,-6.02983640886876,"No"
"TMEM86B",0.0971657103207275,4.05954100195259,0.420633182914728,0.675016961850727,0.915078472283498,-6.02984561719656,"No"
"NR2C1",-0.121218879665878,6.05827825888771,-0.420603631104481,0.675038466147744,0.915078472283498,-6.02985755837947,"No"
"RNASEL",-0.128409102986288,5.96676863971435,-0.420303867326953,0.675256613856906,0.915078472283498,-6.02997863856063,"No"
"HDDC3",0.144766237103306,7.046365099408,0.420251124111276,0.675294999655307,0.915078472283498,-6.02999993363502,"No"
"ZBTB26",-0.111261965257445,5.18885531528921,-0.420206220766756,0.675327680378216,0.915078472283498,-6.03001806126373,"No"
"CYCS",0.150273725850356,7.14925579462846,0.42017416611284,0.675351010185065,0.915078472283498,-6.03003100065343,"No"
"IBTK",0.122337195453882,7.85223503817902,0.420167935820242,0.675355544712344,0.915078472283498,-6.03003351549969,"No"
"PTPN21",-0.100025993509459,4.40002258050972,-0.420094753926805,0.67540880880437,0.915078472283498,-6.03006305245743,"No"
"ITPKB",-0.0976772472151843,5.54736183376449,-0.419983665103721,0.675489665914126,0.915078472283498,-6.03010787924543,"No"
"SLC7A2",-0.680256615661209,7.78522229519165,-0.419964648408248,0.67550350778754,0.915078472283498,-6.03011555171748,"No"
"PWWP3B",0.476043149016554,5.38192443179108,0.419873431795383,0.675569904091742,0.915078472283498,-6.03015234914314,"No"
"LOXL1-AS1",0.335237950483505,5.31340592769249,0.419870053779493,0.675572362988848,0.915078472283498,-6.03015371170573,"No"
"ZNF783",0.134484409474068,6.77562200510789,0.419759002038724,0.6756532008036,0.915078472283498,-6.03019849965744,"No"
"TTLL9",0.0704370977950717,4.42758028025306,0.419718180002935,0.67568291731494,0.915078472283498,-6.03021496050698,"No"
"CDC42EP2",-0.0925688980525017,5.72909175228671,-0.419558273367915,0.675799326729885,0.915078472283498,-6.03027942500942,"No"
"CCT4",0.0934438311456862,8.31538010692921,0.419527765929171,0.675821536541601,0.915078472283498,-6.03029172094998,"No"
"TNFAIP6",0.31447239408702,7.90077105470948,0.419307289914136,0.675982054470598,0.915078472283498,-6.03038055673836,"No"
"LRP12",0.244533025999326,4.97557642090138,0.41929819776463,0.675988674346693,0.915078472283498,-6.03038421921436,"No"
"GLS",0.156731346569587,6.32438606639643,0.419240384970489,0.676030767687802,0.915078472283498,-6.03040750536326,"No"
"SLC7A8",0.206840712009925,6.09695702006146,0.419236981080397,0.676033246083185,0.915078472283498,-6.03040887630077,"No"
"USP3",0.13878050225753,8.04235814349046,0.419189994658288,0.67606745757934,0.915078472283498,-6.03042779923647,"No"
"IFT27",0.120462013536973,6.33374059777329,0.41913523022224,0.676107333218476,0.915078472283498,-6.03044985196146,"No"
"CHRNA3",-0.0544804068216491,4.19602302005381,-0.418892496380824,0.676284086173921,0.915078472283498,-6.03054756228433,"No"
"AMY2B",-0.125114872915606,7.91153139009977,-0.418662254825939,0.676451759306318,0.915078472283498,-6.03064019185242,"No"
"EP400",-0.0892987436424173,6.67228656966144,-0.418588651177245,0.676505364514716,0.915078472283498,-6.0306697929851,"No"
"SORCS2",-0.223520110346628,5.34413845603324,-0.418550076984501,0.676533458592487,0.915078472283498,-6.03068530427356,"No"
"SMURF2",-0.157008353321689,7.1362039571072,-0.418529432050085,0.676548494750215,0.915078472283498,-6.0306936053409,"No"
"OR1J2",-0.0610016380080554,4.40173256041126,-0.418467634201351,0.676593504259961,0.915078472283498,-6.03071845103787,"No"
"FAM200A",0.142613605018738,5.41009037266233,0.418374326663153,0.676661465591395,0.915078472283498,-6.03075595821638,"No"
"HNF1B",-0.0650316963694486,4.65130325082054,-0.418347061267521,0.676681325077442,0.915078472283498,-6.03076691661621,"No"
"ATG16L1",0.141892964808781,5.28662037520065,0.418334730324456,0.676690306727359,0.915078472283498,-6.03077187238643,"No"
"CITED4",-0.249002231247536,6.36242393952746,-0.418283159819633,0.676727870315559,0.915078472283498,-6.03079259684603,"No"
"PIK3IP1",0.0861630102966675,6.05560890761985,0.418205569340286,0.676784388208285,0.915078472283498,-6.03082377306792,"No"
"PC",0.211355529937825,5.89176168366144,0.418161404212679,0.676816559475868,0.915078472283498,-6.03084151625267,"No"
"PRODH",0.250417409089035,5.39442351463093,0.418139707490108,0.676832364270389,0.915078472283498,-6.03085023215104,"No"
"MRPS18B",0.117698963485479,8.66542562429419,0.417983763809431,0.676945964385809,0.915078472283498,-6.03091286380993,"No"
"GRIP1",0.236351211738566,5.0971018528392,0.41783264355733,0.677056057912732,0.915078472283498,-6.0309735360351,"No"
"COX4I1",-0.115565152606214,9.24119544056191,-0.41765170627306,0.677187882853161,0.915078472283498,-6.03104615055035,"No"
"WNK3",-0.286932408672201,4.24291464732475,-0.417586406163857,0.677235460828854,0.915078472283498,-6.03107234937336,"No"
"TRIM16L",0.0814998509589309,6.00324172810008,0.417471007108504,0.677319544340226,0.915078472283498,-6.03111863823894,"No"
"STAP2",0.198677760330317,7.32673490195463,0.417409141415549,0.677364623382834,0.915078472283498,-6.03114344855716,"No"
"RAB4A",0.133137107647871,7.89895066766217,0.417394646473171,0.677375185434308,0.915078472283498,-6.03114926100918,"No"
"ECPAS",-0.111996108572327,7.42855771304599,-0.417390198259461,0.677378426733816,0.915078472283498,-6.03115104469648,"No"
"HHAT",0.259647414148612,5.60351352154372,0.41738751391255,0.67738038275166,0.915078472283498,-6.03115212108242,"No"
"ATP12A",-0.073825119362033,3.61469606409993,-0.417347022585921,0.677409888057848,0.915078472283498,-6.03116835670738,"No"
"AVPR1B",0.0830789479342027,6.06106046268927,0.417305286051717,0.677440301251132,0.915078472283498,-6.0311850899757,"No"
"ATG12",-0.0936397155349953,6.7820390586752,-0.417272747989609,0.677464011936902,0.915078472283498,-6.03119813417972,"No"
"KLHL42",-0.114878528701271,7.25271713033384,-0.417263466453639,0.677470775508738,0.915078472283498,-6.03120185487477,"No"
"PIP5K1B",-0.369249211043646,5.24726393278377,-0.417226762517595,0.677497522386862,0.915078472283498,-6.03121656759673,"No"
"HAPLN1",0.213282276979748,4.87903617327383,0.417217803273189,0.677504051226751,0.915078472283498,-6.03122015870172,"No"
"WASHC2C",-0.116378919801173,8.84129145037352,-0.416924682445617,0.677717669756892,0.915078472283498,-6.03133760701335,"No"
"PDK1",0.201965974213129,5.78568930871381,0.416890400492036,0.677742655238382,0.915078472283498,-6.03135133781364,"No"
"CEND1",0.056805306916802,5.82830640824172,0.416870152087705,0.677757412913532,0.915078472283498,-6.03135944728983,"No"
"CASP5",0.0870869789396398,4.0566208306976,0.416851101492797,0.677771297702198,0.915078472283498,-6.03136707668573,"No"
"CIDEB",0.177950472889754,5.00075864495111,0.416788606654016,0.677816847067713,0.915078472283498,-6.03139210222542,"No"
"AXL",-0.131581033039805,6.79788138913895,-0.416727889351795,0.677861102022271,0.915078472283498,-6.03141641238614,"No"
"ZNF763",0.131159577336605,5.12087847984402,0.416599459049394,0.67795471460088,0.915078472283498,-6.03146782204219,"No"
"PSMA3-AS1",-0.151392660611412,7.1783590389518,-0.416271009017894,0.678194144129835,0.915078472283498,-6.03159922625271,"No"
"CEPT1",0.113981871181132,7.03715046351614,0.416248314388309,0.678210689006675,0.915078472283498,-6.03160830196381,"No"
"CYSTM1",-0.14416650056318,9.04023097717,-0.416205293747119,0.678242052419356,0.915078472283498,-6.03162550480967,"No"
"CKM",-0.0785078133561523,3.57551179600401,-0.416200784109799,0.67824534012089,0.915078472283498,-6.03162730799487,"No"
"SPINT1-AS1",-0.230875041540028,7.41379376052226,-0.416161536565266,0.678273953374875,0.915078472283498,-6.03164300036244,"No"
"MGC32805",0.0692109649907797,4.90152419066097,0.416117367585317,0.678306155144249,0.915078472283498,-6.0316606587075,"No"
"MIR9-3HG",0.230768308508657,4.2193838928983,0.416110759518954,0.678310972862427,0.915078472283498,-6.03166330039009,"No"
"EPM2A",0.0798813515243131,4.53006426581167,0.416011621211901,0.67838325286097,0.915078472283498,-6.03170292753379,"No"
"PARP10",0.0754412672642379,5.53272637260434,0.415958200226497,0.678422202410469,0.915078472283498,-6.0317242768443,"No"
"ZNF326",0.128474928530316,6.98082523174993,0.415914426241759,0.678454118927017,0.915078472283498,-6.03174176876518,"No"
"ERN1",0.186752602725121,6.64571787405897,0.415880265876722,0.678479026362188,0.915078472283498,-6.03175541784577,"No"
"RBCK1",0.159376890486161,8.16242726479505,0.415838357944637,0.678509583288655,0.915078472283498,-6.03177216101114,"No"
"CALM3",-0.0904238200168166,7.10965186336825,-0.415672861482289,0.678630259328328,0.915166525199023,-6.03183826416314,"No"
"NRROS",-0.157687029247483,5.25415519548589,-0.415545898956067,0.678722843027375,0.915166525199023,-6.0318889581958,"No"
"RXRA",0.110361893179427,6.62126932502657,0.415526745357398,0.678736810655451,0.915166525199023,-6.03189660457132,"No"
"RBP3",-0.062906359776119,4.29521366071755,-0.415266153690408,0.678926856452526,0.915222906565018,-6.03200060140905,"No"
"GBP4",0.238874046255018,5.67866909174339,0.415131052632821,0.679025391902327,0.915222906565018,-6.0320544919179,"No"
"ZBTB34",-0.133665764152346,7.03990171333647,-0.415098885616459,0.679048853617134,0.915222906565018,-6.03206732045615,"No"
"USP46-DT",0.127259672006094,3.59148537813024,0.41497984709443,0.679135679708291,0.915222906565018,-6.03211478563599,"No"
"ZNF250",0.147529828401276,5.61410351760919,0.414897932954635,0.679195429978309,0.915222906565018,-6.03214744003885,"No"
"LONP2",0.188588199765665,7.53917903083025,0.414774010031473,0.679285826424971,0.915222906565018,-6.03219682869566,"No"
"CCDC9B",-0.311353633621006,6.36983849846316,-0.414632478122119,0.679389073605738,0.915222906565018,-6.03225321732096,"No"
"R3HCC1L",0.0889769842741028,5.95178631686303,0.414567472494266,0.679436497101001,0.915222906565018,-6.03227911020142,"No"
"PROX1",0.102245703989707,4.31260927251318,0.414503301080946,0.679483313277471,0.915222906565018,-6.03230466683344,"No"
"ZSCAN12",0.136115413548134,5.98658220773803,0.414482111411356,0.679498772451114,0.915222906565018,-6.03231310487498,"No"
"BOD1",-0.123457367630159,8.63361125008541,-0.414396995258042,0.679560871326229,0.915222906565018,-6.03234699506374,"No"
"MMP25-AS1",0.0723418354399703,4.72339168553309,0.414322187149432,0.679615451503463,0.915222906565018,-6.03237677523594,"No"
